r,phi,final,flat,deflection,,phi_gr,,,,
"2,4","0,15708",-1000,"0,22169","1000,22",,"0,8399149935",,,,
"2,4","0,174533",-1000,"0,246204","1000,25",,"0,8399149935",,,,
"2,4","0,191986",-1000,"0,270682","1000,27",,"0,8399149935",,,,
"2,4","0,20944",-1000,"0,295119","1000,3",,"0,8399149935",,,,
"2,4","0,226893",-1000,"0,319512","1000,32",,"0,8399149935",,,,
"2,4","0,244346",-1000,"0,343859","1000,34",,"0,8399149935",,,,
"2,4","0,261799",-1000,"0,368154","1000,37",,"0,8399149935",,,,
"2,4","0,279253",-1000,"0,392396","1000,39",,"0,8399149935",,,,
"2,4","0,296706",-1000,"0,41658","1000,42",,"0,8399149935",,,,
"2,4","0,314159",-1000,"0,440705","1000,44",,"0,8399149935",,,,
"2,4","0,331613",-1000,"0,464766","1000,46",,"0,8399149935",,,,
"2,4","0,349066",-1000,"0,48876","1000,49",,"0,8399149935",,,,
"2,4","0,366519",-1000,"0,512685","1000,51",,"0,8399149935",,,,
"2,4","0,383972",-1000,"0,536538","1000,54",,"0,8399149935",,,,
"2,4","0,401426",-1000,"0,560315","1000,56",,"0,8399149935",,,,
"2,4","0,418879",-1000,"0,584015","1000,58",,"0,8399149935",,,,
"2,4","0,436332",-1000,"0,607634","1000,61",,"0,8399149935",,,,
"2,4","0,453786",-1000,"0,63117","1000,63",,"0,8399149935",,,,
"2,4","0,471239",-1000,"0,654621","1000,65",,"0,8399149935",,,,
"2,4","0,488692",-1000,"0,677984","1000,68",,"0,8399149935",,,,
"2,4","0,506145",-1000,"0,701256","1000,7",,"0,8399149935",,,,
"2,4","0,523599",-1000,"0,724436","1000,72",,"0,8399149935",,,,
"2,4","0,541052",-1000,"0,747522","1000,75",,"0,8399149935",,,,
"2,4","0,558505","-4,54653","0,77051","5,31704",,"0,8399149935",,,,
"2,4","0,575959","-2,1997","0,793401","2,9931",,"0,8399149935",,,,
"2,4","0,593412","-1,57242","0,81619","2,38861",,"0,8399149935",,,,
"2,4","0,610865","-1,19796","0,838878","2,03684",,"0,8399149935",,,,
"2,4","0,628319","-0,930671","0,861462","1,79213",,"0,8399149935",,,,
"2,4","0,645772","-0,72268","0,88394","1,60662",,"0,8399149935",,,,
"2,4","0,663225","-0,552255","0,906311","1,45857",,"0,8399149935",,,,
"2,4","0,680678","-0,407703","0,928574","1,33628",,"0,8399149935",,,,
"2,4","0,698132","-0,282014","0,950727","1,23274",,"0,8399149935",,,,
"2,4","0,715585","-0,170665","0,972769","1,14343",,"0,8399149935",,,,
"2,4","0,733038","-0,0705695","0,994699","1,06527",,"0,8399149935",,,,
"2,4","0,750492","0,0204677","1,01652","0,996048",,"0,8399149935",,,,
"2,4","0,767945","0,104063","1,03822","0,934155",,"0,8399149935",,,,
"2,4","0,785398","0,181438","1,05981","0,878368",,"0,8399149935",,,,
"2,4","0,802851","0,253539","1,08128","0,827738",,"0,8399149935",,,,
"2,4","0,820305","0,321112","1,10263","0,78152",,"0,8399149935",,,,
"2,4","0,837758","0,384755","1,12387","0,739115",,"0,8399149935",,,,
"2,4","0,855211","0,444956","1,14499","0,700034",,"0,8399149935",,,,
"2,4","0,872665","0,502114","1,16599","0,663878",,"0,8399149935",,,,
"2,4","0,890118","0,556564","1,18687","0,630311",,"0,8399149935",,,,
"2,4","0,907571","0,608587","1,20764","0,599051",,"0,8399149935",,,,
"2,4","0,925025","0,658421","1,22828","0,569861",,"0,8399149935",,,,
"2,4","0,942478","0,706272","1,24881","0,542535",,"0,8399149935",,,,
"2,4","0,959931","0,752315","1,26921","0,516897",,"0,8399149935",,,,
"2,4","0,977384","0,796703","1,2895","0,492794",,"0,8399149935",,,,
"2,4","0,994838","0,839569","1,30966","0,470093",,"0,8399149935",,,,
"2,4","1,01229","0,88103","1,32971","0,448677",,"0,8399149935",,,,
"2,4","1,02974","0,921192","1,34963","0,428441",,"0,8399149935",,,,
"2,4","1,0472","0,960144","1,36944","0,409294",,"0,8399149935",,,,
"2,4","1,06465","0,99797","1,38912","0,391155",,"0,8399149935",,,,
"2,4","1,0821","1,03474","1,40869","0,37395",,"0,8399149935",,,,
"2,4","1,09956","1,07053","1,42814","0,357612",,"0,8399149935",,,,
"2,4","1,11701","1,10539","1,44747","0,342084",,"0,8399149935",,,,
"2,4","1,13446","1,13937","1,46668","0,327312",,"0,8399149935",,,,
"2,4","1,15192","1,17253","1,48578","0,313246",,"0,8399149935",,,,
"2,4","1,16937","1,20491","1,50476","0,299843",,"0,8399149935",,,,
"2,4","1,18682","1,23656","1,52362","0,287061",,"0,8399149935",,,,
"2,4","1,20428","1,2675","1,54236","0,274864",,"0,8399149935",,,,
"2,4","1,22173","1,29777","1,56099","0,263219",,"0,8399149935",,,,
"2,4","1,23918","1,32741","1,57951","0,252092",,"0,8399149935",,,,
"2,4","1,25664","1,35645","1,59791","0,241457",,"0,8399149935",,,,
"2,4","1,27409","1,38491","1,6162","0,231285",,"0,8399149935",,,,
"2,4","1,29154","1,41282","1,63437","0,221553",,"0,8399149935",,,,
"2,4","1,309","1,4402","1,65244","0,212237",,"0,8399149935",,,,
"2,4","1,32645","1,46707","1,67039","0,203316",,"0,8399149935",,,,
"2,4","1,3439","1,49346","1,68823","0,194771",,"0,8399149935",,,,
"2,4","1,36136","1,51939","1,70597","0,186582",,"0,8399149935",,,,
"2,4","1,37881","1,54486","1,7236","0,178732",,"0,8399149935",,,,
"2,4","1,39626","1,56991","1,74111","0,171205",,"0,8399149935",,,,
"2,4","1,41372","1,59454","1,75853","0,163986",,"0,8399149935",,,,
"2,4","1,43117","1,61877","1,77584","0,157061",,"0,8399149935",,,,
"2,4","1,44862","1,64262","1,79304","0,150416",,"0,8399149935",,,,
"2,4","1,46608","1,6661","1,81014","0,144038",,"0,8399149935",,,,
"2,4","1,48353","1,68922","1,82714","0,137916",,"0,8399149935",,,,
"2,4","1,50098","1,712","1,84404","0,132039",,"0,8399149935",,,,
"2,4","1,51844","1,73444","1,86083","0,126395",,"0,8399149935",,,,
"2,4","1,53589","1,75656","1,87753","0,120975",,"0,8399149935",,,,
"2,4","1,55334","1,77836","1,89413","0,115769",,"0,8399149935",,,,
"2,4","1,5708","1,79986","1,91063","0,110769",,"0,8399149935",,,,
"2,4","1,58825","1,82108","1,92704","0,105965",,"0,8399149935",,,,
"2,4","1,6057","1,842","1,94335","0,10135",,"0,8399149935",,,,
"2,4","1,62316","1,86266","1,95957","0,0969166",,"0,8399149935",,,,
"2,4","1,64061","1,88304","1,9757","0,0926565",,"0,8399149935",,,,
"2,4","1,65806","1,90317","1,99174","0,0885632",,"0,8399149935",,,,
"2,4","1,67552","1,92305","2,00768","0,0846302",,"0,8399149935",,,,
"2,4","1,69297","1,94269","2,02354","0,080851",,"0,8399149935",,,,
"2,4","1,71042","1,96209","2,03931","0,0772198",,"0,8399149935",,,,
"2,4","1,72788","1,98126","2,05499","0,0737307",,"0,8399149935",,,,
"2,4","1,74533","2,00021","2,07059","0,0703784",,"0,8399149935",,,,
"2,4","1,76278","2,01894","2,0861","0,0671576",,"0,8399149935",,,,
"2,4","1,78024","2,03747","2,10153","0,0640634",,"0,8399149935",,,,
"2,4","1,79769","2,05579","2,11688","0,061091",,"0,8399149935",,,,
"2,4","1,81514","2,07391","2,13214","0,0582357",,"0,8399149935",,,,
"2,4","1,8326","2,09184","2,14733","0,0554934",,"0,8399149935",,,,
"2,4","1,85005","2,10958","2,16244","0,0528597",,"0,8399149935",,,,
"2,4","1,8675","2,12714","2,17747","0,0503308",,"0,8399149935",,,,
"2,4","1,88496","2,14453","2,19243","0,0479027",,"0,8399149935",,,,
"2,4","1,90241","2,16174","2,20731","0,0455718",,"0,8399149935",,,,
"2,4","1,91986","2,17878","2,22212","0,0433346",,"0,8399149935",,,,
"2,4","1,93732","2,19567","2,23685","0,0411876",,"0,8399149935",,,,
"2,4","1,95477","2,21239","2,25152","0,0391277",,"0,8399149935",,,,
"2,4","1,97222","2,22896","2,26611","0,0371518",,"0,8399149935",,,,
"2,4","1,98968","2,24538","2,28064","0,0352567",,"0,8399149935",,,,
"2,4","2,00713","2,26165","2,29509","0,0334397",,"0,8399149935",,,,
"2,4","2,02458","2,27778","2,30948","0,0316979",,"0,8399149935",,,,
"2,4","2,04204","2,29378","2,32381","0,0300287",,"0,8399149935",,,,
"2,4","2,05949","2,30964","2,33807","0,0284296",,"0,8399149935",,,,
"2,4","2,07694","2,32537","2,35226","0,0268981",,"0,8399149935",,,,
"2,4","2,0944","2,34097","2,3664","0,0254317",,"0,8399149935",,,,
"2,4","2,11185","2,35645","2,38047","0,0240282",,"0,8399149935",,,,
"2,4","2,1293","2,3718","2,39449","0,0226855",,"0,8399149935",,,,
"2,4","2,14675","2,38704","2,40844","0,0214012",,"0,8399149935",,,,
"2,4","2,16421","2,40217","2,42234","0,0201735",,"0,8399149935",,,,
"2,4","2,18166","2,41718","2,43618","0,0190004",,"0,8399149935",,,,
"2,4","2,19911","2,43209","2,44997","0,0178798",,"0,8399149935",,,,
"2,4","2,21657","2,44689","2,4637","0,01681",,"0,8399149935",,,,
"2,4","2,23402","2,46159","2,47738","0,0157892",,"0,8399149935",,,,
"2,4","2,25147","2,47619","2,49101","0,0148157",,"0,8399149935",,,,
"2,4","2,26893","2,4907","2,50459","0,0138878",,"0,8399149935",,,,
"2,4","2,28638","2,50511","2,51811","0,0130039",,"0,8399149935",,,,
"2,4","2,30383","2,51943","2,53159","0,0121624",,"0,8399149935",,,,
"2,4","2,32129","2,53366","2,54502","0,0113618",,"0,8399149935",,,,
"2,4","2,33874","2,5478","2,55841","0,0106007",,"0,8399149935",,,,
"2,4","2,35619","2,56187","2,57174","0,00987773",,"0,8399149935",,,,
"2,4","2,37365","2,57585","2,58504","0,00919143",,"0,8399149935",,,,
"2,4","2,3911","2,58975","2,59829","0,00854051",,"0,8399149935",,,,
"2,4","2,40855","2,60358","2,6115","0,00792369",,"0,8399149935",,,,
"2,4","2,42601","2,61733","2,62467","0,00733972",,"0,8399149935",,,,
"2,4","2,44346","2,63101","2,63779","0,00678739",,"0,8399149935",,,,
"2,4","2,46091","2,64462","2,65088","0,00626554",,"0,8399149935",,,,
"2,4","2,47837","2,65816","2,66393","0,00577303",,"0,8399149935",,,,
"2,4","2,49582","2,67164","2,67695","0,00530875",,"0,8399149935",,,,
"2,4","2,51327","2,68505","2,68993","0,00487164",,"0,8399149935",,,,
"2,4","2,53073","2,69841","2,70287","0,00446064",,"0,8399149935",,,,
"2,4","2,54818","2,7117","2,71578","0,00407475",,"0,8399149935",,,,
"2,4","2,56563","2,72494","2,72865","0,00371297",,"0,8399149935",,,,
"2,4","2,58309","2,73812","2,7415","0,00337435",,"0,8399149935",,,,
"2,4","2,60054","2,75125","2,75431","0,00305794",,"0,8399149935",,,,
"2,4","2,61799","2,76433","2,76709","0,00276284",,"0,8399149935",,,,
"2,4","2,63545","2,77736","2,77985","0,00248815",,"0,8399149935",,,,
"2,4","2,6529","2,79034","2,79258","0,00223301",,"0,8399149935",,,,
"2,4","2,67035","2,80328","2,80528","0,00199657",,"0,8399149935",,,,
"2,4","2,68781","2,81617","2,81795","0,001778",,"0,8399149935",,,,
"2,4","2,70526","2,82902","2,8306","0,00157649",,"0,8399149935",,,,
"2,4","2,72271","2,84183","2,84323","0,00139125",,"0,8399149935",,,,
"2,4","2,74017","2,85461","2,85583","0,00122151",,"0,8399149935",,,,
"2,4","2,75762","2,86734","2,86841","0,00106649",,"0,8399149935",,,,
"2,4","2,77507","2,88004","2,88097","0,000925474",,"0,8399149935",,,,
"2,4","2,79253","2,89271","2,89351","0,000797716",,"0,8399149935",,,,
"2,4","2,80998","2,90535","2,90603","0,000682503",,"0,8399149935",,,,
"2,4","2,82743","2,91795","2,91853","0,000579134",,"0,8399149935",,,,
"2,4","2,84489","2,93053","2,93102","0,000486916",,"0,8399149935",,,,
"2,4","2,86234","2,94308","2,94349","0,000405171",,"0,8399149935",,,,
"2,4","2,87979","2,95561","2,95594","0,000333228",,"0,8399149935",,,,
"2,4","2,89725","2,96811","2,96838","0,000270429",,"0,8399149935",,,,
"2,4","2,9147","2,98059","2,98081","0,000216124",,"0,8399149935",,,,
"2,4","2,93215","2,99306","2,99323","0,000169671",,"0,8399149935",,,,
"2,4","2,94961","3,0055","3,00563","0,000130436",,"0,8399149935",,,,
"2,4","2,96706","3,01792","3,01802","9,77934E-05",,"0,8399149935",,,,
"2,4","2,98451","3,03034","3,03041","7,11226E-05",,"0,8399149935",,,,
"2,4","3,00197","3,04273","3,04278","4,98099E-05",,"0,8399149935",,,,
"2,4","3,01942","3,05512","3,05515","3,32467E-05",,"0,8399149935",,,,
"2,4","3,03687","3,06749","3,06751","2,08286E-05",,"0,8399149935",,,,
"2,4","3,05433","3,07985","3,07987","1,19564E-05",,"0,8399149935",,,,
"2,4","3,07178","3,09221","3,09222","6,03356E-06",,"0,8399149935",,,,
"2,4","3,08923","3,10456","3,10456","2,46673E-06",,"0,8399149935",,,,
"2,4","3,10669","3,11691","3,11691","6,6486E-07",,"0,8399149935",,,,
"2,4","3,12414","3,12925","3,12925","3,86659E-08",,"0,8399149935",,,,
"2,4","3,14159","3,14159","3,14159",0,,"0,8399149935",,,,
"2,8",0,-1000,0,1000,,"0,7982923583",,,,
"2,8","0,0174533",-1000,"0,0246821","1000,02",,"0,7982923583",,,,
"2,8","0,0349066",-1000,"0,0493604","1000,05",,"0,7982923583",,,,
"2,8","0,0523599",-1000,"0,0740311","1000,07",,"0,7982923583",,,,
"2,8","0,0698132",-1000,"0,0986907","1000,1",,"0,7982923583",,,,
"2,8","0,0872665",-1000,"0,123335","1000,12",,"0,7982923583",,,,
"2,8","0,10472",-1000,"0,147961","1000,15",,"0,7982923583",,,,
"2,8","0,122173",-1000,"0,172565","1000,17",,"0,7982923583",,,,
"2,8","0,139626",-1000,"0,197142","1000,2",,"0,7982923583",,,,
"2,8","0,15708",-1000,"0,22169","1000,22",,"0,7982923583",,,,
"2,8","0,174533",-1000,"0,246204","1000,25",,"0,7982923583",,,,
"2,8","0,191986",-1000,"0,270682","1000,27",,"0,7982923583",,,,
"2,8","0,20944",-1000,"0,295119","1000,3",,"0,7982923583",,,,
"2,8","0,226893",-1000,"0,319512","1000,32",,"0,7982923583",,,,
"2,8","0,244346",-1000,"0,343859","1000,34",,"0,7982923583",,,,
"2,8","0,261799",-1000,"0,368154","1000,37",,"0,7982923583",,,,
"2,8","0,279253",-1000,"0,392396","1000,39",,"0,7982923583",,,,
"2,8","0,296706",-1000,"0,41658","1000,42",,"0,7982923583",,,,
"2,8","0,314159",-1000,"0,440705","1000,44",,"0,7982923583",,,,
"2,8","0,331613",-1000,"0,464766","1000,46",,"0,7982923583",,,,
"2,8","0,349066",-1000,"0,48876","1000,49",,"0,7982923583",,,,
"2,8","0,366519",-1000,"0,512685","1000,51",,"0,7982923583",,,,
"2,8","0,383972",-1000,"0,536538","1000,54",,"0,7982923583",,,,
"2,8","0,401426",-1000,"0,560315","1000,56",,"0,7982923583",,,,
"2,8","0,418879",-1000,"0,584015","1000,58",,"0,7982923583",,,,
"2,8","0,436332",-1000,"0,607634","1000,61",,"0,7982923583",,,,
"2,8","0,453786",-1000,"0,63117","1000,63",,"0,7982923583",,,,
"2,8","0,471239",-1000,"0,654621","1000,65",,"0,7982923583",,,,
"2,8","0,488692",-1000,"0,677984","1000,68",,"0,7982923583",,,,
"2,8","0,506145","-2,74203","0,701256","3,44329",,"0,7982923583",,,,
"2,8","0,523599","-1,81163","0,724436","2,53607",,"0,7982923583",,,,
"2,8","0,541052","-1,35373","0,747522","2,10125",,"0,7982923583",,,,
"2,8","0,558505","-1,04932","0,77051","1,81983",,"0,7982923583",,,,
"2,8","0,575959","-0,821402","0,793401","1,6148",,"0,7982923583",,,,
"2,8","0,593412","-0,639192","0,81619","1,45538",,"0,7982923583",,,,
"2,8","0,610865","-0,487265","0,838878","1,32614",,"0,7982923583",,,,
"2,8","0,628319","-0,356815","0,861462","1,21828",,"0,7982923583",,,,
"2,8","0,645772","-0,242345","0,88394","1,12629",,"0,7982923583",,,,
"2,8","0,663225","-0,140206","0,906311","1,04652",,"0,7982923583",,,,
"2,8","0,680678","-0,0478501","0,928574","0,976424",,"0,7982923583",,,,
"2,8","0,698132","0,0365623","0,950727","0,914164",,"0,7982923583",,,,
"2,8","0,715585","0,114405","0,972769","0,858364",,"0,7982923583",,,,
"2,8","0,733038","0,186726","0,994699","0,807972",,"0,7982923583",,,,
"2,8","0,750492","0,254347","1,01652","0,762169",,"0,7982923583",,,,
"2,8","0,767945","0,317916","1,03822","0,720302",,"0,7982923583",,,,
"2,8","0,785398","0,377959","1,05981","0,681846",,"0,7982923583",,,,
"2,8","0,802851","0,434905","1,08128","0,646372",,"0,7982923583",,,,
"2,8","0,820305","0,489109","1,10263","0,613523",,"0,7982923583",,,,
"2,8","0,837758","0,540867","1,12387","0,583003",,"0,7982923583",,,,
"2,8","0,855211","0,59043","1,14499","0,55456",,"0,7982923583",,,,
"2,8","0,872665","0,63801","1,16599","0,527982",,"0,7982923583",,,,
"2,8","0,890118","0,68379","1,18687","0,503085",,"0,7982923583",,,,
"2,8","0,907571","0,727927","1,20764","0,479711",,"0,7982923583",,,,
"2,8","0,925025","0,77056","1,22828","0,457723",,"0,7982923583",,,,
"2,8","0,942478","0,811806","1,24881","0,437001",,"0,7982923583",,,,
"2,8","0,959931","0,851772","1,26921","0,417439",,"0,7982923583",,,,
"2,8","0,977384","0,890552","1,2895","0,398945",,"0,7982923583",,,,
"2,8","0,994838","0,928226","1,30966","0,381436",,"0,7982923583",,,,
"2,8","1,01229","0,96487","1,32971","0,364837",,"0,7982923583",,,,
"2,8","1,02974","1,00055","1,34963","0,349083",,"0,7982923583",,,,
"2,8","1,0472","1,03532","1,36944","0,334115",,"0,7982923583",,,,
"2,8","1,06465","1,06925","1,38912","0,319879",,"0,7982923583",,,,
"2,8","1,0821","1,10237","1,40869","0,306327",,"0,7982923583",,,,
"2,8","1,09956","1,13473","1,42814","0,293415",,"0,7982923583",,,,
"2,8","1,11701","1,16637","1,44747","0,281103",,"0,7982923583",,,,
"2,8","1,13446","1,19733","1,46668","0,269354",,"0,7982923583",,,,
"2,8","1,15192","1,22764","1,48578","0,258136",,"0,7982923583",,,,
"2,8","1,16937","1,25734","1,50476","0,247417",,"0,7982923583",,,,
"2,8","1,18682","1,28645","1,52362","0,237169",,"0,7982923583",,,,
"2,8","1,20428","1,315","1,54236","0,227367",,"0,7982923583",,,,
"2,8","1,22173","1,34301","1,56099","0,217985",,"0,7982923583",,,,
"2,8","1,23918","1,3705","1,57951","0,209003",,"0,7982923583",,,,
"2,8","1,25664","1,39751","1,59791","0,200398",,"0,7982923583",,,,
"2,8","1,27409","1,42404","1,6162","0,192153",,"0,7982923583",,,,
"2,8","1,29154","1,45012","1,63437","0,184249",,"0,7982923583",,,,
"2,8","1,309","1,47577","1,65244","0,176669",,"0,7982923583",,,,
"2,8","1,32645","1,50099","1,67039","0,169398",,"0,7982923583",,,,
"2,8","1,3439","1,52581","1,68823","0,162421",,"0,7982923583",,,,
"2,8","1,36136","1,55024","1,70597","0,155724",,"0,7982923583",,,,
"2,8","1,37881","1,5743","1,7236","0,149295",,"0,7982923583",,,,
"2,8","1,39626","1,59799","1,74111","0,143121",,"0,7982923583",,,,
"2,8","1,41372","1,62134","1,75853","0,137192",,"0,7982923583",,,,
"2,8","1,43117","1,64434","1,77584","0,131495",,"0,7982923583",,,,
"2,8","1,44862","1,66702","1,79304","0,126022",,"0,7982923583",,,,
"2,8","1,46608","1,68938","1,81014","0,120763",,"0,7982923583",,,,
"2,8","1,48353","1,71143","1,82714","0,115708",,"0,7982923583",,,,
"2,8","1,50098","1,73319","1,84404","0,110849",,"0,7982923583",,,,
"2,8","1,51844","1,75465","1,86083","0,106178",,"0,7982923583",,,,
"2,8","1,53589","1,77584","1,87753","0,101688",,"0,7982923583",,,,
"2,8","1,55334","1,79676","1,89413","0,0973699",,"0,7982923583",,,,
"2,8","1,5708","1,81742","1,91063","0,0932182",,"0,7982923583",,,,
"2,8","1,58825","1,83781","1,92704","0,0892258",,"0,7982923583",,,,
"2,8","1,6057","1,85797","1,94335","0,0853865",,"0,7982923583",,,,
"2,8","1,62316","1,87788","1,95957","0,0816943",,"0,7982923583",,,,
"2,8","1,64061","1,89756","1,9757","0,0781435",,"0,7982923583",,,,
"2,8","1,65806","1,91701","1,99174","0,0747288",,"0,7982923583",,,,
"2,8","1,67552","1,93624","2,00768","0,0714449",,"0,7982923583",,,,
"2,8","1,69297","1,95525","2,02354","0,0682868",,"0,7982923583",,,,
"2,8","1,71042","1,97406","2,03931","0,0652499",,"0,7982923583",,,,
"2,8","1,72788","1,99266","2,05499","0,0623296",,"0,7982923583",,,,
"2,8","1,74533","2,01107","2,07059","0,0595216",,"0,7982923583",,,,
"2,8","1,76278","2,02928","2,0861","0,0568218",,"0,7982923583",,,,
"2,8","1,78024","2,0473","2,10153","0,0542261",,"0,7982923583",,,,
"2,8","1,79769","2,06515","2,11688","0,0517309",,"0,7982923583",,,,
"2,8","1,81514","2,08281","2,13214","0,0493325",,"0,7982923583",,,,
"2,8","1,8326","2,1003","2,14733","0,0470273",,"0,7982923583",,,,
"2,8","1,85005","2,11763","2,16244","0,0448121",,"0,7982923583",,,,
"2,8","1,8675","2,13479","2,17747","0,0426835",,"0,7982923583",,,,
"2,8","1,88496","2,15179","2,19243","0,0406387",,"0,7982923583",,,,
"2,8","1,90241","2,16864","2,20731","0,0386745",,"0,7982923583",,,,
"2,8","1,91986","2,18533","2,22212","0,0367881",,"0,7982923583",,,,
"2,8","1,93732","2,20188","2,23685","0,0349769",,"0,7982923583",,,,
"2,8","1,95477","2,21828","2,25152","0,0332381",,"0,7982923583",,,,
"2,8","1,97222","2,23454","2,26611","0,0315693",,"0,7982923583",,,,
"2,8","1,98968","2,25067","2,28064","0,029968",,"0,7982923583",,,,
"2,8","2,00713","2,26666","2,29509","0,0284319",,"0,7982923583",,,,
"2,8","2,02458","2,28252","2,30948","0,0269586",,"0,7982923583",,,,
"2,8","2,04204","2,29826","2,32381","0,0255461",,"0,7982923583",,,,
"2,8","2,05949","2,31387","2,33807","0,0241922",,"0,7982923583",,,,
"2,8","2,07694","2,32937","2,35226","0,022895",,"0,7982923583",,,,
"2,8","2,0944","2,34475","2,3664","0,0216524",,"0,7982923583",,,,
"2,8","2,11185","2,36001","2,38047","0,0204626",,"0,7982923583",,,,
"2,8","2,1293","2,37516","2,39449","0,0193238",,"0,7982923583",,,,
"2,8","2,14675","2,39021","2,40844","0,0182342",,"0,7982923583",,,,
"2,8","2,16421","2,40515","2,42234","0,0171921",,"0,7982923583",,,,
"2,8","2,18166","2,41999","2,43618","0,0161959",,"0,7982923583",,,,
"2,8","2,19911","2,43473","2,44997","0,0152441",,"0,7982923583",,,,
"2,8","2,21657","2,44937","2,4637","0,014335",,"0,7982923583",,,,
"2,8","2,23402","2,46391","2,47738","0,0134673",,"0,7982923583",,,,
"2,8","2,25147","2,47837","2,49101","0,0126395",,"0,7982923583",,,,
"2,8","2,26893","2,49274","2,50459","0,0118501",,"0,7982923583",,,,
"2,8","2,28638","2,50701","2,51811","0,011098",,"0,7982923583",,,,
"2,8","2,30383","2,52121","2,53159","0,0103817",,"0,7982923583",,,,
"2,8","2,32129","2,53532","2,54502","0,00970012",,"0,7982923583",,,,
"2,8","2,33874","2,54935","2,55841","0,00905191",,"0,7982923583",,,,
"2,8","2,35619","2,56331","2,57174","0,00843595",,"0,7982923583",,,,
"2,8","2,37365","2,57719","2,58504","0,0078511",,"0,7982923583",,,,
"2,8","2,3911","2,59099","2,59829","0,00729624",,"0,7982923583",,,,
"2,8","2,40855","2,60473","2,6115","0,0067703",,"0,7982923583",,,,
"2,8","2,42601","2,61839","2,62467","0,00627225",,"0,7982923583",,,,
